"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"5574",11,"〇","エリック・ジェイコブセンジェイコブセン","PF/C","04:23",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,1,0,0,0,0,0,0,-1,"3019","福岡"
"5575",13,"","津山 尚大津山","PG","09:21",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,1,1,1,0,0,1,0,0,0,"3019","福岡"
"5576",17,"〇","ベンジャミン・ローソンローソン","C","35:53",19,6,12,"50.0%",0,0,"-",7,8,"87.5%",3,5,8,3,3,1,3,0,2,5,3,24,"3019","福岡"
"5577",24,"〇","石谷 聡石谷","PG","17:24",8,4,7,"57.1%",0,0,"-",0,0,"-",0,3,3,4,1,1,0,0,0,1,0,12,"3019","福岡"
"5578",31,"〇","城宝 匡史城宝","SG","22:50",7,3,7,"42.9%",1,3,"33.3%",0,0,"-",1,2,3,6,3,0,0,1,2,2,0,9,"3019","福岡"
"5579",41,"〇","加納 誠也加納","SF/PF","26:01",4,0,7,"0.0%",0,2,"0.0%",4,4,"100.0%",2,4,6,1,2,1,0,1,4,6,0,3,"3019","福岡"
"5580",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,3,0,0,0,0,0,0,0,"3019","福岡"
"5581",NA,"","合計","","200:00",65,24,58,"41.4%",4,12,"33.3%",13,16,"81.3%",10,24,34,19,16,8,4,4,16,18,3,77,"3019","福岡"
"5582",0,"〇","小林 遥太小林","PG","25:11",6,3,5,"60.0%",0,0,"-",0,0,"-",0,2,2,2,2,0,0,0,1,2,0,6,"3028","名古屋D"
"5583",2,"〇","マーキース・カミングスカミングス","PF","33:36",26,9,16,"56.3%",2,6,"33.3%",6,10,"60.0%",2,5,7,2,3,1,0,0,1,7,1,22,"3028","名古屋D"
"5584",3,"","満田 丈太郎満田","SG/SF","13:37",3,1,3,"33.3%",1,1,"100.0%",0,0,"-",1,1,2,0,0,0,0,0,1,0,0,3,"3028","名古屋D"
"5585",6,"","菊池 真人菊池","PF","09:51",3,1,6,"16.7%",1,2,"50.0%",0,0,"-",0,2,2,0,0,0,0,0,1,0,0,0,"3028","名古屋D"
"5586",8,"","張本 天傑張本","SF/PF","16:22",4,1,4,"25.0%",0,1,"0.0%",2,2,"100.0%",3,1,4,1,1,0,1,1,2,1,0,6,"3028","名古屋D"
"5587",9,"〇","安藤 周人安藤","SG","27:12",19,5,9,"55.6%",5,5,"100.0%",4,4,"100.0%",0,1,1,3,2,1,0,0,1,2,0,18,"3028","名古屋D"
"5588",12,"〇","中東 泰斗中東","SG","29:04",11,4,6,"66.7%",2,3,"66.7%",1,2,"50.0%",0,4,4,4,0,2,1,0,1,3,1,19,"3028","名古屋D"
"5589",13,"","笠井 康平笠井","PG","09:23",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,2,0,0,0,0,1,0,0,1,"3028","名古屋D"
"5590",18,"","中務 敏宏中務","SG/SF","04:08",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,1,2,0,0,0,0,0,0,-2,"3028","名古屋D"
"5591",24,"〇","ジャスティン・バーレルバーレル","PF/C","31:36",17,7,10,"70.0%",1,2,"50.0%",2,3,"66.7%",3,10,13,3,1,2,0,1,2,2,1,30,"3028","名古屋D"
"5592",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,0,0,0,0,0,0,0,3,"3028","名古屋D"
"5593",NA,"","合計","","200:00",89,31,61,"50.8%",12,21,"57.1%",15,21,"71.4%",10,28,38,18,11,6,2,2,11,17,3,106,"3028","名古屋D"
"5594",0,"〇","遥 天翼遥","SF","15:36",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,1,0,0,1,0,0,2,"3028","福岡"
"5595",5,"〇","山下 泰弘山下","PG","16:05",6,3,7,"42.9%",0,2,"0.0%",0,0,"-",1,3,4,5,1,3,0,0,3,1,0,13,"3028","福岡"
"5596",6,"〇","小林 大祐小林","SG","21:13",0,0,6,"0.0%",0,3,"0.0%",0,0,"-",0,1,1,0,0,1,0,0,2,1,0,-4,"3028","福岡"
"5597",8,"","薦田 拓也薦田","SF","01:36",0,0,1,"0.0%",0,0,"-",0,0,"-",1,0,1,0,0,0,0,0,0,0,0,0,"3028","福岡"
"5598",10,"","波多野 和也波多野","SF/PF","05:57",6,3,4,"75.0%",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,2,0,0,7,"3028","福岡"
"5599",13,"","津山 尚大津山","PG","25:27",15,5,12,"41.7%",4,9,"44.4%",1,1,"100.0%",0,1,1,1,1,0,0,0,1,2,0,9,"3028","福岡"
"5600",15,"","青木 ブレイク青木","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3028","福岡"
"5601",17,"〇","ベンジャミン・ローソンローソン","C","33:42",11,4,10,"40.0%",0,0,"-",3,5,"60.0%",4,8,12,4,3,1,2,0,1,3,0,19,"3028","福岡"
"5602",24,"","石谷 聡石谷","PG","13:29",2,1,3,"33.3%",0,0,"-",0,0,"-",0,1,1,3,1,0,0,0,1,1,0,3,"3028","福岡"
"5603",31,"","城宝 匡史城宝","SG","22:38",10,4,11,"36.4%",2,5,"40.0%",0,0,"-",0,2,2,3,0,0,0,2,2,0,0,8,"3028","福岡"
"5604",34,"〇","デクスター・ピットマンピットマン","C","33:35",24,10,19,"52.6%",0,0,"-",4,4,"100.0%",8,4,12,0,4,0,0,0,2,3,1,23,"3028","福岡"
"5605",41,"","加納 誠也加納","SF/PF","10:42",0,0,0,"-",0,0,"-",0,0,"-",1,0,1,1,0,0,0,0,2,0,0,2,"3028","福岡"
"5606",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,1,0,0,0,0,0,0,2,"3028","福岡"
"5607",NA,"","合計","","200:00",76,31,75,"41.3%",6,20,"30.0%",8,10,"80.0%",16,24,40,17,11,6,2,2,17,11,1,84,"3028","福岡"
"5608",7,"","野本 建吾野本","SF/PF","14:32",4,2,4,"50.0%",0,0,"-",0,2,"0.0%",1,1,2,2,2,0,0,0,2,1,0,2,"3031","秋田"
"5609",8,"","下山 大地下山","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3031","秋田"
"5610",9,"〇","白濱 僚祐白濱","SF","21:12",2,1,5,"20.0%",0,2,"0.0%",0,0,"-",0,0,0,1,0,1,0,0,2,0,0,0,"3031","秋田"
"5611",13,"","成田 正弘成田","PG","13:10",8,2,6,"33.3%",2,4,"50.0%",2,2,"100.0%",0,2,2,1,1,2,0,0,1,1,0,8,"3031","秋田"
"5612",15,"","下山 貴裕下山","PF","05:16",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,1,1,0,0,3,0,0,1,"3031","秋田"
"5613",17,"〇","中山 拓哉中山","PG/SG","29:32",17,8,11,"72.7%",0,0,"-",1,2,"50.0%",2,5,7,4,2,4,0,0,3,5,0,26,"3031","秋田"
"5614",24,"","保岡 龍斗保岡","SG","14:35",4,1,2,"50.0%",0,1,"0.0%",2,2,"100.0%",1,3,4,2,1,3,0,0,1,2,0,11,"3031","秋田"
"5615",33,"","俊野 達彦俊野","PG/SG","05:03",0,0,2,"0.0%",0,0,"-",0,2,"0.0%",0,1,1,1,0,0,0,0,1,1,0,-2,"3031","秋田"
"5616",34,"〇","小野寺 祥太小野寺","PG","36:28",10,4,6,"66.7%",0,2,"0.0%",2,3,"66.7%",1,3,4,3,5,0,0,0,1,3,0,9,"3031","秋田"
"5617",40,"〇","ジャスティン・キーナンキーナン","PF/C","29:03",18,4,15,"26.7%",2,3,"66.7%",8,11,"72.7%",3,4,7,1,6,1,2,2,2,8,0,9,"3031","秋田"
"5618",43,"〇","カディーム・コールビーコールビー","PF/C","27:29",6,3,7,"42.9%",0,0,"-",0,0,"-",5,3,8,1,1,0,6,1,4,2,2,16,"3031","秋田"
"5619",55,"","谷口 大智谷口","PF/C","03:40",3,1,3,"33.3%",0,2,"0.0%",1,2,"50.0%",0,1,1,0,0,0,0,0,0,1,0,1,"3031","秋田"
"5620",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,1,0,0,0,0,0,0,2,"3031","秋田"
"5621",NA,"","合計","","200:00",72,26,61,"42.6%",4,14,"28.6%",16,26,"61.5%",15,25,40,16,20,12,8,3,20,24,2,83,"3031","秋田"
"5622",0,"","遥 天翼遥","SF","13:34",7,3,4,"75.0%",1,2,"50.0%",0,0,"-",1,0,1,0,2,1,0,0,0,1,0,6,"3031","福岡"
"5623",5,"〇","山下 泰弘山下","PG","22:18",4,2,5,"40.0%",0,0,"-",0,0,"-",0,1,1,8,1,4,0,0,2,2,0,13,"3031","福岡"
"5624",6,"〇","小林 大祐小林","SG","18:22",12,4,9,"44.4%",2,5,"40.0%",2,2,"100.0%",0,1,1,0,2,0,0,1,2,1,0,6,"3031","福岡"
"5625",8,"〇","薦田 拓也薦田","SF","02:30",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,2,0,0,0,1,0,0,-1,"3031","福岡"
"5626",10,"","波多野 和也波多野","SF/PF","12:33",1,0,4,"0.0%",0,0,"-",1,2,"50.0%",0,2,2,1,0,0,1,0,3,1,0,0,"3031","福岡"
"5627",13,"","津山 尚大津山","PG","26:23",14,5,10,"50.0%",3,5,"60.0%",1,2,"50.0%",1,0,1,1,0,1,0,0,4,1,0,11,"3031","福岡"
"5628",15,"","青木 ブレイク青木","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3031","福岡"
"5629",17,"〇","ベンジャミン・ローソンローソン","C","31:53",10,4,7,"57.1%",0,0,"-",2,2,"100.0%",1,5,6,1,6,3,1,2,4,4,2,12,"3031","福岡"
"5630",24,"","石谷 聡石谷","PG","12:43",0,0,2,"0.0%",0,0,"-",0,0,"-",0,3,3,0,0,0,0,1,0,1,0,1,"3031","福岡"
"5631",31,"","城宝 匡史城宝","SG","24:10",10,5,11,"45.5%",0,3,"0.0%",0,0,"-",0,3,3,4,2,1,0,1,2,2,0,10,"3031","福岡"
"5632",34,"〇","デクスター・ピットマンピットマン","C","27:47",13,4,9,"44.4%",0,0,"-",5,8,"62.5%",4,3,7,2,1,0,1,3,4,6,0,14,"3031","福岡"
"5633",41,"","加納 誠也加納","SF/PF","07:47",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",1,1,2,0,0,1,0,0,2,1,0,2,"3031","福岡"
"5634",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,4,6,0,1,0,0,0,0,0,0,5,"3031","福岡"
"5635",NA,"","合計","","200:00",71,27,62,"43.5%",6,16,"37.5%",11,16,"68.8%",10,24,34,17,17,11,3,8,24,20,2,79,"3031","福岡"
"5636",7,"","野本 建吾野本","SF/PF","05:59",4,2,3,"66.7%",0,0,"-",0,0,"-",0,1,1,0,0,1,0,0,1,0,0,5,"3032","秋田"
"5637",8,"","下山 大地下山","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3032","秋田"
"5638",9,"","白濱 僚祐白濱","SF","30:48",8,3,5,"60.0%",2,2,"100.0%",0,0,"-",1,3,4,2,1,0,0,1,3,2,0,11,"3032","秋田"
"5639",13,"〇","成田 正弘成田","PG","19:08",5,1,8,"12.5%",1,6,"16.7%",2,2,"100.0%",0,1,1,6,2,1,0,1,2,1,0,4,"3032","秋田"
"5640",15,"","下山 貴裕下山","PF","04:54",0,0,0,"-",0,0,"-",0,0,"-",3,2,5,0,1,0,0,0,2,0,0,4,"3032","秋田"
"5641",17,"〇","中山 拓哉中山","PG/SG","29:13",2,1,5,"20.0%",0,1,"0.0%",0,0,"-",1,4,5,4,3,0,0,0,4,2,0,4,"3032","秋田"
"5642",24,"","保岡 龍斗保岡","SG","09:28",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,3,0,0,0,0,2,0,0,2,"3032","秋田"
"5643",33,"","俊野 達彦俊野","PG/SG","05:42",3,1,6,"16.7%",1,5,"20.0%",0,0,"-",1,1,2,0,1,0,0,0,2,0,0,-1,"3032","秋田"
"5644",34,"〇","小野寺 祥太小野寺","PG","25:41",10,2,6,"33.3%",2,2,"100.0%",4,5,"80.0%",1,0,1,2,3,3,0,0,3,5,0,8,"3032","秋田"
"5645",40,"〇","ジャスティン・キーナンキーナン","PF/C","26:08",28,10,16,"62.5%",2,3,"66.7%",6,7,"85.7%",4,7,11,1,1,1,0,1,1,6,0,33,"3032","秋田"
"5646",43,"〇","カディーム・コールビーコールビー","PF/C","32:18",13,5,8,"62.5%",0,0,"-",3,4,"75.0%",3,5,8,0,3,0,4,0,1,2,2,18,"3032","秋田"
"5647",55,"","谷口 大智谷口","PF/C","10:41",0,0,4,"0.0%",0,2,"0.0%",0,0,"-",0,2,2,2,0,1,0,0,0,0,0,1,"3032","秋田"
"5648",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,0,0,0,0,0,0,0,3,"3032","秋田"
"5649",NA,"","合計","","200:00",73,25,63,"39.7%",8,22,"36.4%",15,18,"83.3%",15,29,44,20,15,7,4,3,21,18,2,92,"3032","秋田"
"5650",0,"","遥 天翼遥","SF","06:18",2,1,3,"33.3%",0,0,"-",0,0,"-",0,0,0,1,1,0,0,1,1,1,0,0,"3032","福岡"
"5651",5,"〇","山下 泰弘山下","PG","27:09",6,3,5,"60.0%",0,1,"0.0%",0,0,"-",1,2,3,6,1,3,0,0,2,0,0,15,"3032","福岡"
"5652",6,"〇","小林 大祐小林","SG","29:54",13,4,13,"30.8%",2,7,"28.6%",3,6,"50.0%",1,2,3,2,2,5,0,0,2,4,0,9,"3032","福岡"
"5653",8,"","薦田 拓也薦田","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3032","福岡"
"5654",10,"","波多野 和也波多野","SF/PF","05:24",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,-1,"3032","福岡"
"5655",13,"〇","津山 尚大津山","PG","27:29",11,5,15,"33.3%",0,6,"0.0%",1,2,"50.0%",2,1,3,3,2,0,0,2,1,1,0,4,"3032","福岡"
"5656",15,"","青木 ブレイク青木","PF/C","15:10",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,2,0,0,-2,"3032","福岡"
"5657",17,"〇","ベンジャミン・ローソンローソン","C","34:04",8,3,10,"30.0%",0,1,"0.0%",2,3,"66.7%",1,3,4,0,2,2,1,0,2,5,2,5,"3032","福岡"
"5658",24,"","石谷 聡石谷","PG","16:38",3,1,3,"33.3%",0,1,"0.0%",1,3,"33.3%",1,2,3,1,0,0,0,0,1,3,0,3,"3032","福岡"
"5659",31,"","城宝 匡史城宝","SG","12:32",6,2,4,"50.0%",1,1,"100.0%",1,2,"50.0%",0,1,1,2,2,0,0,0,3,4,0,4,"3032","福岡"
"5660",34,"〇","デクスター・ピットマンピットマン","C","19:36",4,2,4,"50.0%",0,0,"-",0,0,"-",3,4,7,0,3,1,2,0,3,1,0,9,"3032","福岡"
"5661",41,"","加納 誠也加納","SF/PF","05:46",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,1,0,0,1,0,2,0,-1,"3032","福岡"
"5662",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",4,7,11,0,2,0,0,0,0,0,0,9,"3032","福岡"
"5663",NA,"","合計","","200:00",53,21,60,"35.0%",3,17,"17.6%",8,16,"50.0%",13,23,36,15,17,11,3,4,18,21,2,54,"3032","福岡"
"5664",0,"〇","遥 天翼遥","SF","33:53",4,1,6,"16.7%",1,5,"20.0%",1,2,"50.0%",0,3,3,7,3,1,0,0,2,3,0,6,"3056","福岡"
"5665",5,"〇","山下 泰弘山下","PG","23:13",3,1,4,"25.0%",1,2,"50.0%",0,0,"-",0,3,3,4,1,1,0,0,0,1,0,7,"3056","福岡"
"5666",6,"","小林 大祐小林","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3056","福岡"
"5667",8,"","薦田 拓也薦田","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3056","福岡"
"5668",10,"","波多野 和也波多野","SF/PF","05:30",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,1,0,0,0,0,0,1,"3056","福岡"
"5669",13,"","津山 尚大津山","PG","23:04",10,4,7,"57.1%",2,5,"40.0%",0,0,"-",1,1,2,2,2,2,0,0,1,0,0,11,"3056","福岡"
"5670",15,"","青木 ブレイク青木","PF/C","02:09",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,0,0,0,-1,"3056","福岡"
"5671",17,"〇","ベンジャミン・ローソンローソン","C","30:45",15,5,12,"41.7%",0,0,"-",5,8,"62.5%",1,5,6,3,1,1,0,1,4,5,1,14,"3056","福岡"
"5672",24,"","石谷 聡石谷","PG","04:14",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,1,1,0,0,0,0,0,0,-1,"3056","福岡"
"5673",31,"〇","城宝 匡史城宝","SG","30:23",18,5,10,"50.0%",2,4,"50.0%",6,7,"85.7%",1,6,7,2,5,1,0,0,3,4,0,17,"3056","福岡"
"5674",34,"〇","デクスター・ピットマンピットマン","C","35:54",22,10,13,"76.9%",0,0,"-",2,2,"100.0%",4,9,13,3,5,3,1,0,2,2,1,34,"3056","福岡"
"5675",41,"","加納 誠也加納","SF/PF","10:55",0,0,1,"0.0%",0,1,"0.0%",0,2,"0.0%",0,2,2,0,1,0,0,0,1,1,0,-2,"3056","福岡"
"5676",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,0,2,0,1,0,0,0,0,0,0,1,"3056","福岡"
"5677",NA,"","合計","","200:00",72,26,54,"48.1%",6,17,"35.3%",14,21,"66.7%",9,29,38,22,21,10,1,1,13,16,2,87,"3056","福岡"
"5678",3,"","伊藤 達哉伊藤","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3056","京都"
"5679",7,"〇","晴山 ケビン晴山","SF","23:59",14,5,11,"45.5%",4,10,"40.0%",0,0,"-",0,2,2,4,0,0,0,0,3,0,0,14,"3056","京都"
"5680",9,"〇","綿貫　瞬綿貫","PG","29:30",8,4,7,"57.1%",0,1,"0.0%",0,0,"-",1,1,2,5,0,1,0,0,0,2,0,13,"3056","京都"
"5681",12,"〇","岡田　優介岡田","SG","26:29",19,5,7,"71.4%",5,6,"83.3%",4,4,"100.0%",0,0,0,0,1,2,0,0,2,4,0,18,"3056","京都"
"5682",13,"","近 忍近","SF","01:35",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,1,0,0,0,1,0,0,0,"3056","京都"
"5683",20,"","岸田 篤生岸田","PG","05:21",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,2,0,0,-1,"3056","京都"
"5684",32,"〇","ジュリアン・マブンガマブンガ","PF","35:41",14,4,13,"30.8%",1,4,"25.0%",5,6,"83.3%",1,9,10,7,4,1,1,0,2,5,0,19,"3056","京都"
"5685",33,"","内海 慎吾内海","SG","27:41",1,0,4,"0.0%",0,4,"0.0%",1,1,"100.0%",1,0,1,1,1,3,0,0,2,0,0,1,"3056","京都"
"5686",45,"","頓宮 裕人頓宮","PF/C","01:29",2,1,2,"50.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,2,"3056","京都"
"5687",50,"〇","デイヴィッド・サイモンサイモン","C","37:06",18,8,16,"50.0%",0,1,"0.0%",2,2,"100.0%",2,6,8,4,4,3,0,1,4,1,0,21,"3056","京都"
"5688",91,"","片岡 大晴片岡","SG","11:09",5,2,4,"50.0%",1,2,"50.0%",0,0,"-",1,1,2,1,1,0,0,0,0,0,0,5,"3056","京都"
"5689",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,0,0,0,2,"3056","京都"
"5690",NA,"","合計","","200:00",81,29,64,"45.3%",11,28,"39.3%",12,13,"92.3%",6,23,29,22,13,10,1,1,16,12,0,94,"3056","京都"
"5691",0,"〇","小林 遥太小林","PG","21:42",2,1,2,"50.0%",0,0,"-",0,0,"-",1,1,2,3,2,0,0,0,2,0,0,4,"3066","名古屋D"
"5692",2,"〇","マーキース・カミングスカミングス","PF","34:52",26,8,12,"66.7%",2,4,"50.0%",8,9,"88.9%",0,8,8,7,1,2,0,0,4,7,0,37,"3066","名古屋D"
"5693",3,"","満田 丈太郎満田","SG/SF","07:22",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",1,0,1,1,1,0,0,0,0,0,0,-1,"3066","名古屋D"
"5694",6,"","菊池 真人菊池","PF","15:15",5,1,3,"33.3%",1,2,"50.0%",2,2,"100.0%",0,2,2,0,1,1,1,0,1,1,0,6,"3066","名古屋D"
"5695",8,"","張本 天傑張本","SF/PF","18:05",8,2,4,"50.0%",1,3,"33.3%",3,4,"75.0%",1,1,2,1,3,0,0,0,2,3,0,5,"3066","名古屋D"
"5696",9,"〇","安藤 周人安藤","SG","22:57",25,9,13,"69.2%",6,10,"60.0%",1,1,"100.0%",0,1,1,1,0,0,0,0,0,1,0,23,"3066","名古屋D"
"5697",12,"〇","中東 泰斗中東","SG","22:15",5,2,6,"33.3%",0,3,"0.0%",1,2,"50.0%",0,4,4,4,1,0,0,0,2,2,0,7,"3066","名古屋D"
"5698",13,"","笠井 康平笠井","PG","11:08",6,3,6,"50.0%",0,2,"0.0%",0,0,"-",3,0,3,0,0,0,0,0,4,2,0,6,"3066","名古屋D"
"5699",18,"","中務 敏宏中務","SG/SF","09:41",2,1,4,"25.0%",0,3,"0.0%",0,0,"-",2,1,3,2,0,1,0,0,2,0,0,5,"3066","名古屋D"
"5700",21,"","笹山 貴哉笹山","PG","06:50",0,0,3,"0.0%",0,3,"0.0%",0,0,"-",0,1,1,2,0,0,0,0,0,0,0,0,"3066","名古屋D"
"5701",34,"〇","クレイグ・ブラッキンズブラッキンズ","PF/C","29:53",11,4,11,"36.4%",3,8,"37.5%",0,0,"-",0,9,9,1,0,0,0,1,3,3,0,14,"3066","名古屋D"
"5702",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,0,0,0,0,0,0,0,3,"3066","名古屋D"
"5703",NA,"","合計","","200:00",90,31,66,"47.0%",13,39,"33.3%",15,18,"83.3%",10,29,39,22,9,4,1,1,20,19,0,109,"3066","名古屋D"
"5704",0,"〇","遥 天翼遥","SF","16:56",0,0,4,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,0,0,0,0,0,3,4,0,-3,"3066","福岡"
"5705",6,"","小林 大祐小林","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3066","福岡"
"5706",8,"","薦田 拓也薦田","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3066","福岡"
"5707",10,"","波多野 和也波多野","SF/PF","11:06",0,0,2,"0.0%",0,0,"-",0,0,"-",2,3,5,0,0,0,0,0,1,0,0,3,"3066","福岡"
"5708",13,"〇","津山 尚大津山","PG","24:23",8,3,11,"27.3%",1,6,"16.7%",1,1,"100.0%",0,1,1,6,0,0,0,0,2,2,0,7,"3066","福岡"
"5709",15,"","青木 ブレイク青木","PF/C","08:06",2,1,2,"50.0%",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,1,0,0,3,"3066","福岡"
"5710",17,"〇","ベンジャミン・ローソンローソン","C","25:27",14,6,9,"66.7%",0,1,"0.0%",2,3,"66.7%",3,3,6,0,3,1,0,0,4,3,0,14,"3066","福岡"
"5711",24,"","石谷 聡石谷","PG","17:52",4,1,5,"20.0%",0,2,"0.0%",2,2,"100.0%",1,0,1,4,1,0,0,1,2,1,0,4,"3066","福岡"
"5712",31,"〇","城宝 匡史城宝","SG","37:45",11,4,11,"36.4%",1,4,"25.0%",2,2,"100.0%",1,5,6,4,3,2,0,0,2,2,0,13,"3066","福岡"
"5713",34,"〇","デクスター・ピットマンピットマン","C","35:46",32,15,24,"62.5%",0,1,"0.0%",2,2,"100.0%",3,7,10,1,0,2,1,0,3,4,0,37,"3066","福岡"
"5714",41,"","加納 誠也加納","SF/PF","22:39",7,2,5,"40.0%",1,4,"25.0%",2,3,"66.7%",1,2,3,2,1,0,0,0,2,4,0,7,"3066","福岡"
"5715",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,0,0,0,0,1,0,0,3,"3066","福岡"
"5716",NA,"","合計","","200:00",78,32,73,"43.8%",3,19,"15.8%",11,13,"84.6%",13,25,38,17,8,5,1,1,21,20,0,88,"3066","福岡"
"5717",0,"〇","小林 遥太小林","PG","21:39",2,0,1,"0.0%",0,0,"-",2,4,"50.0%",2,1,3,4,0,2,0,0,3,2,0,8,"3067","名古屋D"
"5718",2,"〇","マーキース・カミングスカミングス","PF","40:00",35,10,21,"47.6%",2,7,"28.6%",13,13,"100.0%",1,5,6,3,3,1,0,1,2,7,1,31,"3067","名古屋D"
"5719",3,"","満田 丈太郎満田","SG/SF","07:31",0,0,2,"0.0%",0,2,"0.0%",0,0,"-",0,0,0,1,1,1,0,0,0,0,0,-1,"3067","名古屋D"
"5720",6,"","菊池 真人菊池","PF","04:56",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,1,1,0,0,3,0,0,1,"3067","名古屋D"
"5721",8,"","張本 天傑張本","SF/PF","15:06",6,3,5,"60.0%",0,1,"0.0%",0,0,"-",1,2,3,2,0,0,0,0,2,2,0,9,"3067","名古屋D"
"5722",9,"〇","安藤 周人安藤","SG","32:59",20,6,12,"50.0%",6,12,"50.0%",2,3,"66.7%",0,2,2,2,2,0,0,0,3,3,0,15,"3067","名古屋D"
"5723",12,"〇","中東 泰斗中東","SG","25:33",9,4,11,"36.4%",1,4,"25.0%",0,0,"-",5,3,8,4,1,3,0,1,1,1,0,16,"3067","名古屋D"
"5724",13,"","笠井 康平笠井","PG","03:49",3,1,2,"50.0%",1,2,"50.0%",0,0,"-",1,2,3,0,0,0,0,0,0,0,0,5,"3067","名古屋D"
"5725",18,"","中務 敏宏中務","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3067","名古屋D"
"5726",21,"","笹山 貴哉笹山","PG","14:32",6,2,4,"50.0%",2,2,"100.0%",0,0,"-",0,1,1,5,2,1,0,0,3,0,0,9,"3067","名古屋D"
"5727",34,"〇","クレイグ・ブラッキンズブラッキンズ","PF/C","33:55",10,4,10,"40.0%",2,3,"66.7%",0,0,"-",1,5,6,2,1,0,0,2,5,3,0,11,"3067","名古屋D"
"5728",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,0,0,0,0,0,0,0,4,"3067","名古屋D"
"5729",NA,"","合計","","200:00",91,30,68,"44.1%",14,33,"42.4%",17,20,"85.0%",12,25,37,23,11,9,0,4,22,18,1,108,"3067","名古屋D"
"5730",0,"","遥 天翼遥","SF","16:35",5,2,4,"50.0%",1,2,"50.0%",0,0,"-",0,2,2,0,1,1,0,0,0,0,0,5,"3067","福岡"
