"","1Q.A","2Q.A","3Q.A","4Q.A","F.A","2POINTSFGM.A","2POINTSFGA.A","2POINTSFGR.A","3POINTSFGM.A","3POINTSFGA.A","3POINTSFGR.A","FREE-THROWSM.A","FREE-THROWSA.A","FREE-THROWSR.A","OFFENSIVEREBOUNDS.A","DEFENSIVEREBOUNDS.A","TOTALREBOUNDS.A","ASSIST.A","TURNOVER.A","STEALS.A","BLOCKS.A","FOULS.A","FASTBREAKPOINTS.A","BIGGESTLEAD.A","POINTSINTHEPAINT.A","POINTSFROMTURNOVER.A","SECONDCHANCEPOINTS.A","BIGGESTSCORINGRUN.A","1Q.B","2Q.B","3Q.B","4Q.B","F.B","2POINTSFGM.B","2POINTSFGA.B","2POINTSFGR.B","3POINTSFGM.B","3POINTSFGA.B","3POINTSFGR.B","FREE-THROWSM.B","FREE-THROWSA.B","FREE-THROWSR.B","OFFENSIVEREBOUNDS.B","DEFENSIVEREBOUNDS.B","TOTALREBOUNDS.B","ASSIST.B","TURNOVER.B","STEALS.B","BLOCKS.B","FOULS.B","FASTBREAKPOINTS.B","BIGGESTLEAD.B","POINTSINTHEPAINT.B","POINTSFROMTURNOVER.B","SECONDCHANCEPOINTS.B","BIGGESTSCORINGRUN.B","GAMEIDX","DATE","SHEDULEKEY","TEAM.A","TEAM.B","ISHOME.A","ISHOME.B","EX1.A","EX1.B","EX2.A","EX2.B","EX3.A","EX3.B"
"284","25","17","20","17","79","19","39","48.7%","9","19","47.4%","14","17","82.4%","8","35","43","17","13","9","4","15","10","30","28","5","10","10-0(4-14)","16","10","14","11","51","22","59","37.3%","1","11","9.1%","4","7","57.1%","11","24","35","9","10","10","4","19","5","0","32","15","9","8-0(12-14)",44,"3.18","1966","Aìåãû","êºã{",FALSE,TRUE,0,0,0,0,0,0
"285","25","18","18","23","84","23","47","48.9%","5","17","29.4%","23","29","79.3%","13","25","38","17","12","8","3","23","10","24","42","16","9","11-0(30-14)","14","9","29","28","80","21","45","46.7%","7","17","41.2%","17","22","77.3%","11","23","34","20","14","7","2","21","2","0","32","12","15","11-0(61-56)",45,"3.24","1973","Aìåãû","ñkäCìπ",TRUE,FALSE,0,0,0,0,0,0
"286","21","13","23","24","81","24","44","54.5%","4","21","19%","21","25","84%","15","18","33","15","9","8","2","21","10","6","40","16","18","12-0(41-46)","26","20","18","23","87","28","39","71.8%","6","13","46.2%","13","18","72.2%","3","23","26","23","15","4","0","18","8","17","44","10","5","11-0(10-17)",46,"3.25","1974","Aìåãû","ñkäCìπ",TRUE,FALSE,0,0,0,0,0,0
"287","20","19","24","27","90","20","42","47.6%","11","25","44%","17","21","81%","9","30","39","15","2","4","3","14","2","14","16","5","7","11-0(48-39)","16","23","17","22","78","19","44","43.2%","9","21","42.9%","13","14","92.9%","6","29","35","16","7","1","0","21","3","4","32","1","3","12-0(28-30)",47,"3.28","1988","Aìåãû","ì»ñÿ",TRUE,FALSE,0,0,0,0,0,0
"288","21","17","22","20","80","26","41","63.4%","4","13","30.8%","16","19","84.2%","10","22","32","16","16","9","5","22","10","18","44","16","8","10-0(30-40)","15","15","16","25","71","17","34","50%","5","17","29.4%","22","24","91.7%","7","16","23","15","14","8","0","21","0","4","28","19","5","10-0(25-21)",48,"3.30","2000","Aìåãû","êÏçË",FALSE,TRUE,0,0,0,0,0,0
"289","15","16","18","24","73","24","42","57.1%","6","18","33.3%","7","11","63.6%","6","18","24","21","5","6","1","21","5","0","34","5","8","6-0(31-25)","22","23","17","27","89","23","38","60.5%","10","18","55.6%","13","15","86.7%","6","25","31","21","9","3","2","17","4","21","36","2","6","11-0(45-27)",49,"3.31","2001","Aìåãû","êÏçË",FALSE,TRUE,0,0,0,0,0,0
"290","22","15","23","14","74","16","36","44.4%","7","20","35%","21","32","65.6%","12","26","38","12","13","4","2","14","2","22","20","16","13","10-0(9-22)","11","17","14","27","69","24","40","60%","4","22","18.2%","9","12","75%","8","26","34","18","13","6","0","27","9","0","28","18","12","10-0(56-68)",50,"4.07","2018","Aìåãû","SRèaíJ",FALSE,TRUE,0,0,0,0,0,0
"291","17","19","20","16","72","22","44","50%","3","14","21.4%","19","30","63.3%","9","26","35","19","10","4","0","23","1","0","28","4","4","10-0(50-50)","25","18","15","21","79","26","55","47.3%","4","8","50%","15","24","62.5%","9","26","35","13","7","5","1","22","2","14","32","12","10","11-0(69-56)",51,"4.08","2019","Aìåãû","SRèaíJ",FALSE,TRUE,0,0,0,0,0,0
"292","25","26","26","15","92","24","45","53.3%","7","17","41.2%","23","25","92%","8","24","32","23","10","8","3","19","8","22","36","13","10","8-0(10-8)","20","15","25","33","93","31","53","58.5%","6","18","33.3%","13","15","86.7%","12","22","34","17","11","8","2","19","4","6","50","15","19","12-0(92-93)",52,"4.14","2038","Aìåãû","ñºå√âÆD",TRUE,FALSE,0,0,0,0,0,0
"293","22","19","24","8","73","20","47","42.6%","7","24","29.2%","12","19","63.2%","19","27","46","15","9","9","3","12","13","18","32","11","14","7-0(31-28)","23","16","9","15","63","24","42","57.1%","4","19","21.1%","3","5","60%","6","29","35","12","13","4","1","21","6","9","40","10","6","9-0(71-63)",53,"4.15","2039","Aìåãû","ñºå√âÆD",TRUE,FALSE,0,0,0,0,0,0
"294","14","28","24","15","81","32","62","51.6%","3","12","25%","8","11","72.7%","11","29","40","25","6","10","4","19","12","29","44","17","13","15-0(51-31)","19","12","7","20","58","14","35","40%","7","21","33.3%","9","15","60%","9","30","39","18","18","5","1","15","2","7","22","3","6","8-0(3-10)",54,"4.21","2052","Aìåãû","éOâì",TRUE,FALSE,0,0,0,0,0,0
"295","31","22","19","5","77","28","49","57.1%","4","18","22.2%","9","11","81.8%","7","29","36","20","7","8","3","20","13","30","28","19","4","9-0(11-2)","13","15","17","22","67","19","34","55.9%","5","20","25%","14","20","70%","3","29","32","17","14","4","0","10","3","0","36","7","1","14-0(72-59)",55,"4.22","2053","Aìåãû","éOâì",TRUE,FALSE,0,0,0,0,0,0
"296","19","17","15","9","60","19","44","43.2%","3","19","15.8%","13","18","72.2%","17","21","38","16","10","7","3","10","9","2","26","7","17","7-0(61-46)","24","26","15","12","77","19","39","48.7%","10","22","45.5%","9","10","90%","10","25","35","12","7","7","6","18","0","22","30","12","6","7-0(61-39)",56,"4.28","2084","Aìåãû","óÆãÖ",FALSE,TRUE,0,0,0,0,0,0
"297","15","19","19","22","75","21","44","47.7%","4","13","30.8%","21","32","65.6%","11","21","32","13","7","9","3","12","7","14","30","17","6","8-0(19-26)","15","11","22","13","61","16","35","45.7%","8","21","38.1%","5","8","62.5%","10","25","35","14","18","3","5","22","0","5","18","6","5","8-0(36-38)",57,"4.29","2085","Aìåãû","óÆãÖ",FALSE,TRUE,0,0,0,0,0,0
"298","16","20","13","21","70","19","42","45.2%","7","17","41.2%","11","11","100%","10","33","43","19","13","4","5","13","6","13","26","8","7","7-0(12-11)","18","10","15","15","58","18","50","36%","5","20","25%","7","11","63.6%","13","22","35","14","9","6","3","14","5","8","32","14","9","7-0(12-4)",58,"5.02","2086","Aìåãû","ì»ñÿ",FALSE,TRUE,0,0,0,0,0,0
"299","15","18","19","26","78","18","41","43.9%","10","25","40%","12","18","66.7%","11","29","40","18","9","7","4","20","11","7","28","20","12","14-0(57-51)","15","18","18","20","71","20","39","51.3%","8","20","40%","7","17","41.2%","5","31","36","12","11","4","3","18","0","9","32","8","6","9-0(57-60)",59,"5.05","2099","Aìåãû","ãûìs",TRUE,FALSE,0,0,0,0,0,0
"300","20","25","31","30","106","31","48","64.6%","13","23","56.5%","5","8","62.5%","12","28","40","24","9","7","3","20","6","38","42","12","16","9-0(29-24)","24","9","16","19","68","11","29","37.9%","9","25","36%","19","24","79.2%","6","15","21","11","10","5","0","13","4","4","18","9","3","6-0(2-6)",60,"5.06","2100","Aìåãû","ãûìs",TRUE,FALSE,0,0,0,0,0,0
"301","25","22","23","16","86","21","37","56.8%","10","29","34.5%","14","19","73.7%","15","31","46","22","18","7","3","17","17","24","36","19","12","9-0(7-12)","19","19","11","21","70","20","51","39.2%","7","17","41.2%","9","14","64.3%","11","22","33","19","14","13","0","21","8","4","24","19","11","9-0(58-73)",1,"9.30","1587","êÁót","êºã{",FALSE,TRUE,0,0,0,0,0,0
"302","29","21","24","19","93","23","42","54.8%","11","29","37.9%","14","20","70%","14","28","42","25","9","7","3","19","8","23","38","11","16","13-0(33-52)","17","16","23","16","72","22","47","46.8%","6","13","46.2%","10","14","71.4%","8","26","34","22","14","5","5","21","6","0","26","12","8","9-0(26-29)",2,"10.01","1588","êÁót","êºã{",FALSE,TRUE,0,0,0,0,0,0
"303","15","19","22","20","76","23","42","54.8%","7","20","35%","9","14","64.3%","10","24","34","17","17","11","5","18","13","16","40","27","9","10-0(25-12)","10","15","22","16","63","14","34","41.2%","6","20","30%","17","21","81%","8","22","30","17","22","13","1","20","5","0","28","9","4","9-0(15-12)",3,"10.07","1593","êÁót","ãûìs",TRUE,FALSE,0,0,0,0,0,0
"304","16","19","27","6","68","17","32","53.1%","7","25","28%","13","20","65%","7","18","25","16","14","12","3","17","11","16","32","19","2","7-0(35-24)","18","10","23","26","77","24","43","55.8%","6","17","35.3%","11","16","68.8%","14","27","41","15","17","10","3","18","9","9","44","14","10","17-0(64-68)",4,"10.08","1594","êÁót","ãûìs",TRUE,FALSE,0,0,0,0,0,0
"305","15","24","14","23","76","23","45","51.1%","5","23","21.7%","15","19","78.9%","12","28","40","19","11","5","3","15","16","6","34","10","5","20-0(70-76)","25","14","20","11","70","23","52","44.2%","3","16","18.8%","15","19","78.9%","13","29","42","16","12","7","2","16","6","14","34","10","20","10-0(15-8)",5,"10.14","1611","êÁót","ì»ñÿ",FALSE,TRUE,0,0,0,0,0,0
"306","19","19","25","14","77","27","44","61.4%","6","20","30%","5","8","62.5%","5","29","34","23","7","8","3","16","15","26","42","27","7","12-0(35-60)","11","12","17","14","54","20","54","37%","2","11","18.2%","8","11","72.7%","14","26","40","13","15","4","1","11","4","4","34","8","9","6-0(6-2)",6,"10.15","1612","êÁót","ì»ñÿ",FALSE,TRUE,0,0,0,0,0,0
"307","14","15","19","20","68","16","37","43.2%","9","25","36%","9","15","60%","11","18","29","17","11","8","2","17","9","0","30","20","5","8-0(39-55)","29","19","16","20","84","21","41","51.2%","11","21","52.4%","9","15","60%","15","31","46","24","15","7","5","23","12","24","36","18","16","11-0(7-19)",7,"10.21","1629","êÁót","ëÂç„",TRUE,FALSE,0,0,0,0,0,0
"308","12","24","20","21","77","23","43","53.5%","4","22","18.2%","19","27","70.4%","9","32","41","16","13","5","3","20","12","15","34","14","3","10-0(24-22)","20","12","15","23","70","18","45","40%","6","20","30%","16","21","76.2%","12","33","45","16","17","6","3","25","6","12","32","9","12","14-0(2-14)",8,"10.22","1630","êÁót","ëÂç„",TRUE,FALSE,0,0,0,0,0,0
"309","28","25","19","17","89","24","40","60%","11","28","39.3%","8","15","53.3%","14","32","46","22","15","7","5","14","13","36","38","12","19","13-0(48-19)","12","10","26","20","68","24","49","49%","3","23","13%","11","14","78.6%","15","20","35","19","10","10","3","16","12","2","34","16","18","10-0(72-56)",9,"10.25","1646","êÁót","ñkäCìπ",TRUE,FALSE,0,0,0,0,0,0
"310","22","19","17","14","72","21","37","56.8%","7","24","29.2%","9","10","90%","8","27","35","22","14","10","4","17","12","19","28","23","11","16-0(20-38)","16","10","28","7","61","14","39","35.9%","8","23","34.8%","9","12","75%","13","23","36","13","15","7","1","17","9","1","24","19","10","8-0(30-41)",10,"10.27","1670","êÁót","óÆãÖ",FALSE,TRUE,0,0,0,0,0,0
"311","15","18","5","20","60","14","45","31.1%","6","27","22.2%","14","20","70%","17","24","41","16","7","9","1","17","6","3","22","12","12","7-0(55-55)","18","16","11","13","68","16","36","44.4%","7","23","30.4%","15","18","83.3%","10","36","46","15","16","4","3","17","4","10","26","10","7","9-0(27-17)",11,"10.29","1671","êÁót","óÆãÖ",FALSE,TRUE,2,10,0,0,0,0
"312","20","10","23","23","76","18","43","41.9%","7","19","36.8%","19","28","67.9%","10","33","43","17","15","9","7","12","8","9","30","12","11","6-0(57-57)","18","16","23","12","69","25","56","44.6%","4","16","25%","7","10","70%","11","30","41","26","12","9","3","26","17","8","40","16","6","6-0(27-23)",12,"11.04","1672","êÁót","ì»ñÿ",FALSE,TRUE,0,0,0,0,0,0
"313","15","18","22","17","72","21","37","56.8%","8","24","33.3%","6","9","66.7%","10","19","29","16","14","5","4","18","8","6","28","11","7","7-0(42-43)","18","20","12","27","77","23","42","54.8%","4","17","23.5%","19","25","76%","14","24","38","17","11","10","3","16","11","11","40","19","15","8-0(29-18)",13,"11.05","1673","êÁót","ì»ñÿ",FALSE,TRUE,0,0,0,0,0,0
"314","21","25","25","24","95","30","45","66.7%","9","17","52.9%","8","10","80%","3","23","26","26","6","10","5","11","21","43","52","20","3","15-0(52-29)","15","14","8","22","59","19","41","46.3%","5","16","31.3%","6","11","54.5%","10","20","30","13","17","2","1","18","6","4","24","9","5","6-0(91-56)",14,"11.11","1692","êÁót","Aìåãû",TRUE,FALSE,0,0,0,0,0,0
"315","17","11","23","16","67","13","34","38.2%","12","25","48%","5","10","50%","8","21","29","5","18","5","3","22","4","2","24","13","6","6-0(17-15)","17","15","26","19","77","21","36","58.3%","6","13","46.2%","17","28","60.7%","5","27","32","18","14","10","4","15","6","12","32","20","6","7-0(5-10)",15,"11.12","1693","êÁót","Aìåãû",TRUE,FALSE,0,0,0,0,0,0
"316","23","18","20","21","82","17","34","50%","10","25","40%","18","27","66.7%","11","32","43","24","13","11","2","19","21","29","30","28","10","7-0(34-52)","14","16","10","20","60","18","39","46.2%","4","23","17.4%","12","19","63.2%","11","21","32","12","14","7","1","23","3","0","30","9","10","7-0(60-82)",16,"11.18","1720","êÁót","ãûìs",FALSE,TRUE,0,0,0,0,0,0
"317","25","21","25","19","90","23","48","47.9%","11","22","50%","11","14","78.6%","16","24","40","26","13","6","4","15","2","19","36","22","12","10-0(15-28)","15","19","21","19","74","17","35","48.6%","9","21","42.9%","13","16","81.3%","8","20","28","21","17","8","1","14","10","2","32","21","8","7-0(22-28)",17,"11.19","1721","êÁót","ãûìs",FALSE,TRUE,0,0,0,0,0,0
"318","19","19","23","21","82","23","37","62.2%","7","29","24.1%","15","23","65.2%","9","26","35","20","8","10","4","16","14","7","34","14","15","6-0(26-25)","23","18","18","18","77","19","44","43.2%","9","16","56.3%","12","17","70.6%","10","29","39","14","18","3","1","22","5","7","28","2","12","8-0(10-6)",18,"12.02","1732","êÁót","êVäÉ",FALSE,TRUE,0,0,0,0,0,0
"319","21","24","26","19","90","28","51","54.9%","7","15","46.7%","13","16","81.3%","6","24","30","22","11","13","4","19","21","30","46","27","10","11-0(13-32)","11","10","26","34","81","25","43","58.1%","5","15","33.3%","16","24","66.7%","6","27","33","16","18","7","0","16","12","0","46","11","10","10-0(72-82)",19,"12.03","1733","êÁót","êVäÉ",FALSE,TRUE,0,0,0,0,0,0
"320","21","16","17","17","71","23","42","54.8%","5","20","25%","10","12","83.3%","10","21","31","15","13","8","3","16","11","11","34","13","11","8-0(5-14)","23","23","22","11","79","22","42","52.4%","9","24","37.5%","8","11","72.7%","15","26","41","25","15","8","3","14","6","16","38","18","13","15-0(28-21)",20,"12.09","1748","êÁót","SRèaíJ",FALSE,TRUE,0,0,0,0,0,0
"321","26","29","22","28","105","28","49","57.1%","11","26","42.3%","16","25","64%","16","30","46","24","4","8","4","14","17","35","48","18","23","13-0(17-28)","17","22","20","13","72","19","50","38%","7","20","35%","13","15","86.7%","15","23","38","21","12","2","0","20","5","2","24","5","9","5-0(17-15)",21,"12.10","1749","êÁót","SRèaíJ",FALSE,TRUE,0,0,0,0,0,0
"322","20","25","20","14","79","27","48","56.3%","5","21","23.8%","10","20","50%","18","34","52","26","14","5","8","18","12","27","46","12","15","9-0(39-26)","16","17","10","14","57","17","45","37.8%","3","16","18.8%","14","22","63.6%","11","25","36","19","12","7","1","24","3","3","24","8","6","6-0(76-55)",22,"12.16","1762","êÁót","êÏçË",TRUE,FALSE,0,0,0,0,0,0
"323","15","24","16","15","70","14","33","42.4%","8","25","32%","18","24","75%","8","20","28","18","10","4","2","24","13","2","22","10","4","9-0(64-65)","21","25","16","16","78","23","49","46.9%","5","16","31.3%","17","25","68%","18","28","46","22","12","5","3","21","8","10","38","10","11","7-0(15-24)",23,"12.17","1763","êÁót","êÏçË",TRUE,FALSE,0,0,0,0,0,0
"324","29","16","25","27","97","29","46","63%","9","22","40.9%","12","22","54.5%","14","21","35","20","13","13","1","16","14","30","54","25","17","14-0(28-43)","22","11","15","25","73","18","42","42.9%","9","20","45%","10","13","76.9%","14","23","37","19","21","10","2","18","9","2","26","15","11","8-0(22-21)",24,"12.20","1780","êÁót","ñkäCìπ",FALSE,TRUE,0,0,0,0,0,0
"325","13","23","20","22","78","24","38","63.2%","5","19","26.3%","15","26","57.7%","14","28","42","17","18","3","3","9","0","6","42","3","12","7-0(18-21)","21","18","14","19","72","29","49","59.2%","4","26","15.4%","2","2","100%","12","19","31","16","7","6","2","28","10","10","48","14","18","8-0(6-12)",25,"12.23","1791","êÁót","ñºå√âÆD",TRUE,FALSE,0,0,0,0,0,0
"326","14","25","19","30","88","29","49","59.2%","8","19","42.1%","6","8","75%","12","21","33","19","13","6","2","16","8","6","46","16","14","8-0(66-70)","21","22","24","18","85","20","39","51.3%","12","29","41.4%","9","10","90%","13","20","33","21","14","5","2","17","4","12","30","17","19","8-0(28-36)",26,"12.24","1792","êÁót","ñºå√âÆD",TRUE,FALSE,0,0,0,0,0,0
"327","12","15","13","16","56","14","42","33.3%","5","24","20.8%","13","17","76.5%","13","26","39","14","9","10","6","14","8","2","26","11","6","7-0(38-38)","15","16","11","15","57","17","48","35.4%","5","14","35.7%","8","10","80%","13","35","48","12","16","7","7","20","7","8","24","6","4","5-0(31-24)",27,"12.31","1809","êÁót","Aìåãû",FALSE,TRUE,0,0,0,0,0,0
"328","9","19","10","11","49","15","34","44.1%","1","11","9.1%","16","26","61.5%","5","22","27","8","14","7","4","15","5","2","24","5","3","8-0(48-38)","18","17","15","17","67","23","47","48.9%","4","15","26.7%","9","11","81.8%","15","29","44","15","12","10","3","21","12","20","38","19","17","11-0(48-30)",28,"1.01","1810","êÁót","Aìåãû",FALSE,TRUE,0,0,0,0,0,0
"329","16","30","25","24","95","25","43","58.1%","11","25","44%","12","20","60%","12","33","45","22","15","8","3","18","19","22","46","7","10","11-0(89-67)","26","17","16","20","79","24","51","47.1%","7","19","36.8%","10","19","52.6%","12","23","35","21","12","8","2","19","7","12","40","15","14","10-0(71-65)",29,"1.20","1829","êÁót","â°ïl",TRUE,FALSE,0,0,0,0,0,0
"330","31","22","31","30","114","30","48","62.5%","15","27","55.6%","9","11","81.8%","12","31","43","34","11","7","4","19","13","39","54","13","13","10-0(21-8)","13","22","18","25","78","23","49","46.9%","7","20","35%","11","14","78.6%","7","18","25","18","11","7","4","11","2","1","42","6","6","8-0(100-69)",30,"1.21","1830","êÁót","â°ïl",TRUE,FALSE,0,0,0,0,0,0
"331","13","17","19","31","80","25","47","53.2%","7","25","28%","9","16","56.3%","14","25","39","21","15","12","2","22","18","0","42","15","14","14-0(83-76)","28","14","33","12","87","26","48","54.2%","6","16","37.5%","17","26","65.4%","13","32","45","21","19","9","2","23","22","26","40","20","6","13-0(26-7)",31,"1.26","1847","êÁót","êÏçË",FALSE,TRUE,0,0,0,0,0,0
"332","25","17","33","13","88","26","43","60.5%","9","25","36%","9","16","56.3%","7","23","30","25","13","11","4","20","16","31","46","26","4","27-0(44-75)","20","20","8","37","85","24","43","55.8%","8","23","34.8%","13","15","86.7%","12","29","41","25","19","6","2","22","8","9","30","21","9","15-0(85-87)",32,"1.27","1848","êÁót","êÏçË",FALSE,TRUE,0,0,0,0,0,0
"333","25","15","25","24","89","31","55","56.4%","5","22","22.7%","12","21","57.1%","22","21","43","23","13","6","4","19","17","11","48","12","26","8-0(7-14)","21","20","20","17","78","28","55","50.9%","4","14","28.6%","10","19","52.6%","17","25","42","26","17","9","1","20","8","8","42","14","14","7-0(35-29)",33,"2.03","1871","êÁót","é†âÍ",FALSE,TRUE,0,0,0,0,0,0
"334","25","16","20","19","80","24","38","63.2%","5","24","20.8%","17","25","68%","9","35","44","18","14","7","7","15","10","19","46","13","12","20-0(10-22)","13","18","18","20","69","27","59","45.8%","3","14","21.4%","6","14","42.9%","13","29","42","19","12","7","1","27","7","8","40","13","15","8-0(8-0)",34,"2.04","1872","êÁót","é†âÍ",FALSE,TRUE,0,0,0,0,0,0
"335","21","25","29","21","96","28","36","77.8%","6","15","40%","22","33","66.7%","9","22","31","28","18","7","2","15","9","14","44","16","13","12-0(14-21)","23","22","22","23","90","24","46","52.2%","11","22","50%","9","10","90%","10","13","23","23","14","7","1","25","2","5","34","18","7","11-0(25-21)",35,"2.10","1885","êÁót","ïxéR",FALSE,TRUE,0,0,0,0,0,0
"336","25","15","23","25","88","26","48","54.2%","6","23","26.1%","18","22","81.8%","15","23","38","24","10","13","0","12","19","23","44","27","13","10-0(40-52)","16","14","22","13","65","16","40","40%","8","22","36.4%","9","11","81.8%","11","24","35","13","17","8","3","20","8","4","18","13","11","8-0(40-42)",36,"2.11","1886","êÁót","ïxéR",FALSE,TRUE,0,0,0,0,0,0
"337","15","17","13","20","65","19","36","52.8%","5","23","21.7%","12","18","66.7%","9","25","34","20","12","5","8","17","8","2","34","3","9","6-0(26-36)","22","21","18","18","79","23","46","50%","6","18","33.3%","15","22","68.2%","12","28","40","18","9","9","3","16","13","19","42","13","13","9-0(9-17)",37,"2.17","1899","êÁót","Aìåãû",TRUE,FALSE,0,0,0,0,0,0
